time,freq,freq_filtered
2024-12-04 16:19:09,56.247643791537676,63.33493852366435
2024-12-04 16:19:19,7.0315150687578,50.680920091011146
2024-12-04 16:19:29,42.179973642625214,46.46266183733657
2024-12-04 16:19:39,35.151202968760586,40.83836100526603
2024-12-04 16:19:49,42.20095164131146,36.56225742259854
2024-12-04 16:19:59,49.24308205617012,35.161345075525034
2024-12-04 16:20:09,56.29008927151782,45.01305991607704
2024-12-04 16:20:19,7.032908808263124,37.98364694920462
2024-12-04 16:20:29,7.07608502300247,32.368623360053
2024-12-04 16:20:39,70.3017484754646,37.98878272688363
2024-12-04 16:20:49,70.44273630915903,42.228713577481415
2024-12-04 16:20:59,70.30276073673193,45.03124787052423
2024-12-04 16:21:09,70.3012289041752,57.68491188970664
2024-12-04 16:21:19,70.32423695971023,70.3345422770482
2024-12-04 16:21:29,70.35469081561537,70.34513074507835
2024-12-04 16:21:39,63.27134814320442,68.91085311188742
2024-12-04 16:21:49,63.43745930034592,67.53779282461024
2024-12-04 16:21:59,70.56259784974527,67.59006661372425
2024-12-04 16:22:09,70.30212512741454,67.5856442472651
2024-12-04 16:22:19,70.31830815748131,67.5783677156383
2024-12-04 16:22:29,70.35029583345889,68.9941572536892
2024-12-04 16:22:39,70.40263175947179,70.38719174551436
2024-12-04 16:22:49,70.31798852855553,70.33826988127642
2024-12-04 16:22:59,70.47231796892464,70.37230844957843
2024-12-04 16:23:09,70.39722926178376,70.38809267043892
2024-12-04 16:23:20,68.37736379984915,69.99350626371697
2024-12-04 16:24:26,1.054046331720204,56.12378917816666
2024-12-04 16:24:36,42.188604960009826,50.497912464457514
2024-12-04 16:24:46,63.27100310930399,49.057649492533386
2024-12-04 16:24:56,35.15141147653815,42.008485935484266
2024-12-04 16:25:06,35.14891711223904,35.362796597962245
2024-12-04 16:25:16,35.15131731142907,42.18225079390402
2024-12-04 16:25:26,77.32960396884283,49.21045059567062
2024-12-04 16:25:36,42.18072422721436,44.99239481925269
2024-12-04 16:25:46,56.24192609522046,49.210497742989155
2024-12-04 16:25:56,7.030172661632357,43.586748852867814
2024-12-04 16:26:06,70.30241098203462,50.61696758698893
2024-12-04 16:26:16,70.2999224433147,49.2110312818833
2024-12-04 16:26:26,70.30236053693275,54.83535854382698
2024-12-04 16:26:36,70.3007950932536,57.6471323434336
2024-12-04 16:26:46,70.30203096404868,70.30150400391688
2024-12-04 16:26:56,70.30199565285152,70.30142093808026
2024-12-04 16:27:06,70.30162236522256,70.30176092246182
2024-12-04 16:27:16,70.30111961022146,70.30151273711957
2024-12-04 16:27:26,70.30110952156593,70.30157562278204
2024-12-04 16:27:36,70.30213017188767,70.30159546434983
2024-12-04 16:27:46,70.30120031956989,70.3014363976935
2024-12-04 16:27:56,70.3016089134901,70.301433707347
2024-12-04 16:28:06,70.30131297667857,70.30147238063843
2024-12-04 16:28:16,70.30107421129439,70.30146531858412
2024-12-04 16:28:26,70.3017518384106,70.30138965188871
2024-12-04 16:28:36,70.30355946843977,70.3018614816627
2024-12-04 16:28:46,70.30215707575668,70.30197111411601
2024-12-04 16:28:56,70.30204273445563,70.30211706567141
2024-12-04 16:29:06,7.030099013936208,57.64792202619977
2024-12-04 16:29:16,70.30087916471938,57.64774749146153
2024-12-04 16:29:26,70.302204157577,57.647476429288986
2024-12-04 16:29:36,70.30046385363522,57.64713778486468
2024-12-04 16:29:46,70.30189812687222,57.647108863348
2024-12-04 16:29:56,63.27083059376497,68.89525517931375
2024-12-04 16:30:06,70.30249169434819,68.89557768523952
2024-12-04 16:30:16,70.30110279579719,68.89535741288356
2024-12-04 16:30:26,70.30036801331266,68.89533824481904
2024-12-04 16:30:36,70.30183254921069,68.89532512928675
